route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,brigade_id,vehicle_id,variant_id
31,6,6_11947431,"Zajezdnia BOREK",0,819383,2,96,819383
31,6,6_11947511,"Zajezdnia BOREK",0,819383,6,96,819383
31,6,6_11947606,"Zajezdnia BOREK",0,819383,11,96,819383
31,6,6_11947666,"Zajezdnia BOREK",0,819383,16,96,819383
31,6,6_11947739,"Zajezdnia BOREK",0,819383,20,96,819383
31,6,6_11947406,"GAJ",1,819459,1,96,819459
31,6,6_11947426,"GAJ",1,819459,2,96,819459
31,6,6_11947705,"GAJ",1,819459,19,96,819459
31,6,6_11947470,"Zajezdnia BOREK",1,822403,4,96,822403
31,6,6_11947685,"Zajezdnia BOREK",1,822403,17,96,822403
31,6,6_11947704,"Zajezdnia BOREK",1,822403,18,96,822403
31,6,6_11947721,"Zajezdnia BOREK",1,822403,19,96,822403
31,6,6_11947407,"TARCZYŃSKI ARENA (Królewiecka)",0,830720,1,96,830720
31,6,6_11947409,"TARCZYŃSKI ARENA (Królewiecka)",0,830720,1,96,830720
31,6,6_11947411,"TARCZYŃSKI ARENA (Królewiecka)",0,830720,1,96,830720
31,6,6_11947415,"TARCZYŃSKI ARENA (Królewiecka)",0,830720,1,96,830720
31,6,6_11947417,"TARCZYŃSKI ARENA (Królewiecka)",0,830720,1,96,830720
31,6,6_11947419,"TARCZYŃSKI ARENA (Królewiecka)",0,830720,1,96,830720
31,6,6_11947427,"TARCZYŃSKI ARENA (Królewiecka)",0,830720,2,96,830720
31,6,6_11947429,"TARCZYŃSKI ARENA (Królewiecka)",0,830720,2,96,830720
31,6,6_11947434,"TARCZYŃSKI ARENA (Królewiecka)",0,830720,3,96,830720
31,6,6_11947436,"TARCZYŃSKI ARENA (Królewiecka)",0,830720,3,96,830720
31,6,6_11947440,"TARCZYŃSKI ARENA (Królewiecka)",0,830720,3,96,830720
31,6,6_11947448,"TARCZYŃSKI ARENA (Królewiecka)",0,830720,3,96,830720
31,6,6_11947455,"TARCZYŃSKI ARENA (Królewiecka)",0,830720,4,96,830720
31,6,6_11947459,"TARCZYŃSKI ARENA (Królewiecka)",0,830720,4,96,830720
31,6,6_11947467,"TARCZYŃSKI ARENA (Królewiecka)",0,830720,4,96,830720
31,6,6_11947469,"TARCZYŃSKI ARENA (Królewiecka)",0,830720,4,96,830720
31,6,6_11947473,"TARCZYŃSKI ARENA (Królewiecka)",0,830720,5,96,830720
31,6,6_11947475,"TARCZYŃSKI ARENA (Królewiecka)",0,830720,5,96,830720
31,6,6_11947477,"TARCZYŃSKI ARENA (Królewiecka)",0,830720,5,96,830720
31,6,6_11947481,"TARCZYŃSKI ARENA (Królewiecka)",0,830720,5,96,830720
31,6,6_11947483,"TARCZYŃSKI ARENA (Królewiecka)",0,830720,5,96,830720
31,6,6_11947485,"TARCZYŃSKI ARENA (Królewiecka)",0,830720,5,96,830720
31,6,6_11947493,"TARCZYŃSKI ARENA (Królewiecka)",0,830720,6,96,830720
31,6,6_11947495,"TARCZYŃSKI ARENA (Królewiecka)",0,830720,6,96,830720
31,6,6_11947499,"TARCZYŃSKI ARENA (Królewiecka)",0,830720,6,96,830720
31,6,6_11947501,"TARCZYŃSKI ARENA (Królewiecka)",0,830720,6,96,830720
31,6,6_11947503,"TARCZYŃSKI ARENA (Królewiecka)",0,830720,6,96,830720
31,6,6_11947507,"TARCZYŃSKI ARENA (Królewiecka)",0,830720,6,96,830720
31,6,6_11947509,"TARCZYŃSKI ARENA (Królewiecka)",0,830720,6,96,830720
31,6,6_11947514,"TARCZYŃSKI ARENA (Królewiecka)",0,830720,7,96,830720
31,6,6_11947516,"TARCZYŃSKI ARENA (Królewiecka)",0,830720,7,96,830720
31,6,6_11947520,"TARCZYŃSKI ARENA (Królewiecka)",0,830720,7,96,830720
31,6,6_11947522,"TARCZYŃSKI ARENA (Królewiecka)",0,830720,7,96,830720
31,6,6_11947524,"TARCZYŃSKI ARENA (Królewiecka)",0,830720,7,96,830720
31,6,6_11947534,"TARCZYŃSKI ARENA (Królewiecka)",0,830720,8,96,830720
31,6,6_11947536,"TARCZYŃSKI ARENA (Królewiecka)",0,830720,8,96,830720
31,6,6_11947540,"TARCZYŃSKI ARENA (Królewiecka)",0,830720,8,96,830720
31,6,6_11947553,"TARCZYŃSKI ARENA (Królewiecka)",0,830720,9,96,830720
31,6,6_11947555,"TARCZYŃSKI ARENA (Królewiecka)",0,830720,9,96,830720
31,6,6_11947559,"TARCZYŃSKI ARENA (Królewiecka)",0,830720,9,96,830720
31,6,6_11947561,"TARCZYŃSKI ARENA (Królewiecka)",0,830720,9,96,830720
31,6,6_11947563,"TARCZYŃSKI ARENA (Królewiecka)",0,830720,9,96,830720
31,6,6_11947570,"TARCZYŃSKI ARENA (Królewiecka)",0,830720,10,96,830720
31,6,6_11947572,"TARCZYŃSKI ARENA (Królewiecka)",0,830720,10,96,830720
31,6,6_11947576,"TARCZYŃSKI ARENA (Królewiecka)",0,830720,10,96,830720
31,6,6_11947578,"TARCZYŃSKI ARENA (Królewiecka)",0,830720,10,96,830720
31,6,6_11947580,"TARCZYŃSKI ARENA (Królewiecka)",0,830720,10,96,830720
31,6,6_11947594,"TARCZYŃSKI ARENA (Królewiecka)",0,830720,11,96,830720
31,6,6_11947602,"TARCZYŃSKI ARENA (Królewiecka)",0,830720,11,96,830720
31,6,6_11947604,"TARCZYŃSKI ARENA (Królewiecka)",0,830720,11,96,830720
31,6,6_11947613,"TARCZYŃSKI ARENA (Królewiecka)",0,830720,12,96,830720
31,6,6_11947617,"TARCZYŃSKI ARENA (Królewiecka)",0,830720,12,96,830720
31,6,6_11947619,"TARCZYŃSKI ARENA (Królewiecka)",0,830720,12,96,830720
31,6,6_11947621,"TARCZYŃSKI ARENA (Królewiecka)",0,830720,12,96,830720
31,6,6_11947629,"TARCZYŃSKI ARENA (Królewiecka)",0,830720,13,96,830720
31,6,6_11947633,"TARCZYŃSKI ARENA (Królewiecka)",0,830720,13,96,830720
31,6,6_11947635,"TARCZYŃSKI ARENA (Królewiecka)",0,830720,13,96,830720
31,6,6_11947637,"TARCZYŃSKI ARENA (Królewiecka)",0,830720,13,96,830720
31,6,6_11947656,"TARCZYŃSKI ARENA (Królewiecka)",0,830720,16,96,830720
31,6,6_11947664,"TARCZYŃSKI ARENA (Królewiecka)",0,830720,16,96,830720
31,6,6_11947672,"TARCZYŃSKI ARENA (Królewiecka)",0,830720,17,96,830720
31,6,6_11947676,"TARCZYŃSKI ARENA (Królewiecka)",0,830720,17,96,830720
31,6,6_11947678,"TARCZYŃSKI ARENA (Królewiecka)",0,830720,17,96,830720
31,6,6_11947680,"TARCZYŃSKI ARENA (Królewiecka)",0,830720,17,96,830720
31,6,6_11947682,"TARCZYŃSKI ARENA (Królewiecka)",0,830720,17,96,830720
31,6,6_11947684,"TARCZYŃSKI ARENA (Królewiecka)",0,830720,17,96,830720
31,6,6_11947691,"TARCZYŃSKI ARENA (Królewiecka)",0,830720,18,96,830720
31,6,6_11947695,"TARCZYŃSKI ARENA (Królewiecka)",0,830720,18,96,830720
31,6,6_11947697,"TARCZYŃSKI ARENA (Królewiecka)",0,830720,18,96,830720
31,6,6_11947699,"TARCZYŃSKI ARENA (Królewiecka)",0,830720,18,96,830720
31,6,6_11947701,"TARCZYŃSKI ARENA (Królewiecka)",0,830720,18,96,830720
31,6,6_11947703,"TARCZYŃSKI ARENA (Królewiecka)",0,830720,18,96,830720
31,6,6_11947706,"TARCZYŃSKI ARENA (Królewiecka)",0,830720,19,96,830720
31,6,6_11947712,"TARCZYŃSKI ARENA (Królewiecka)",0,830720,19,96,830720
31,6,6_11947720,"TARCZYŃSKI ARENA (Królewiecka)",0,830720,19,96,830720
31,6,6_11947727,"TARCZYŃSKI ARENA (Królewiecka)",0,830720,20,96,830720
31,6,6_11947735,"TARCZYŃSKI ARENA (Królewiecka)",0,830720,20,96,830720
31,6,6_11947737,"TARCZYŃSKI ARENA (Królewiecka)",0,830720,20,96,830720
31,6,6_11947408,"GAJ",1,831524,1,96,831524
31,6,6_11947410,"GAJ",1,831524,1,96,831524
31,6,6_11947412,"GAJ",1,831524,1,96,831524
31,6,6_11947416,"GAJ",1,831524,1,96,831524
31,6,6_11947418,"GAJ",1,831524,1,96,831524
31,6,6_11947420,"GAJ",1,831524,1,96,831524
31,6,6_11947428,"GAJ",1,831524,2,96,831524
31,6,6_11947430,"GAJ",1,831524,2,96,831524
31,6,6_11947435,"GAJ",1,831524,3,96,831524
31,6,6_11947437,"GAJ",1,831524,3,96,831524
31,6,6_11947441,"GAJ",1,831524,3,96,831524
31,6,6_11947454,"GAJ",1,831524,4,96,831524
31,6,6_11947456,"GAJ",1,831524,4,96,831524
31,6,6_11947460,"GAJ",1,831524,4,96,831524
31,6,6_11947468,"GAJ",1,831524,4,96,831524
31,6,6_11947474,"GAJ",1,831524,5,96,831524
31,6,6_11947476,"GAJ",1,831524,5,96,831524
31,6,6_11947478,"GAJ",1,831524,5,96,831524
31,6,6_11947482,"GAJ",1,831524,5,96,831524
31,6,6_11947484,"GAJ",1,831524,5,96,831524
31,6,6_11947486,"GAJ",1,831524,5,96,831524
31,6,6_11947494,"GAJ",1,831524,6,96,831524
31,6,6_11947496,"GAJ",1,831524,6,96,831524
31,6,6_11947500,"GAJ",1,831524,6,96,831524
31,6,6_11947502,"GAJ",1,831524,6,96,831524
31,6,6_11947504,"GAJ",1,831524,6,96,831524
31,6,6_11947508,"GAJ",1,831524,6,96,831524
31,6,6_11947510,"GAJ",1,831524,6,96,831524
31,6,6_11947515,"GAJ",1,831524,7,96,831524
31,6,6_11947517,"GAJ",1,831524,7,96,831524
31,6,6_11947521,"GAJ",1,831524,7,96,831524
31,6,6_11947523,"GAJ",1,831524,7,96,831524
31,6,6_11947525,"GAJ",1,831524,7,96,831524
31,6,6_11947533,"GAJ",1,831524,8,96,831524
31,6,6_11947535,"GAJ",1,831524,8,96,831524
31,6,6_11947537,"GAJ",1,831524,8,96,831524
31,6,6_11947541,"GAJ",1,831524,8,96,831524
31,6,6_11947554,"GAJ",1,831524,9,96,831524
31,6,6_11947556,"GAJ",1,831524,9,96,831524
31,6,6_11947560,"GAJ",1,831524,9,96,831524
31,6,6_11947562,"GAJ",1,831524,9,96,831524
31,6,6_11947564,"GAJ",1,831524,9,96,831524
31,6,6_11947571,"GAJ",1,831524,10,96,831524
31,6,6_11947573,"GAJ",1,831524,10,96,831524
31,6,6_11947577,"GAJ",1,831524,10,96,831524
31,6,6_11947579,"GAJ",1,831524,10,96,831524
31,6,6_11947581,"GAJ",1,831524,10,96,831524
31,6,6_11947595,"GAJ",1,831524,11,96,831524
31,6,6_11947603,"GAJ",1,831524,11,96,831524
31,6,6_11947605,"GAJ",1,831524,11,96,831524
31,6,6_11947608,"GAJ",1,831524,12,96,831524
31,6,6_11947614,"GAJ",1,831524,12,96,831524
31,6,6_11947618,"GAJ",1,831524,12,96,831524
31,6,6_11947620,"GAJ",1,831524,12,96,831524
31,6,6_11947622,"GAJ",1,831524,12,96,831524
31,6,6_11947630,"GAJ",1,831524,13,96,831524
31,6,6_11947634,"GAJ",1,831524,13,96,831524
31,6,6_11947636,"GAJ",1,831524,13,96,831524
31,6,6_11947638,"GAJ",1,831524,13,96,831524
31,6,6_11947645,"GAJ",1,831524,15,96,831524
31,6,6_11947651,"GAJ",1,831524,16,96,831524
31,6,6_11947657,"GAJ",1,831524,16,96,831524
31,6,6_11947665,"GAJ",1,831524,16,96,831524
31,6,6_11947673,"GAJ",1,831524,17,96,831524
31,6,6_11947677,"GAJ",1,831524,17,96,831524
31,6,6_11947679,"GAJ",1,831524,17,96,831524
31,6,6_11947681,"GAJ",1,831524,17,96,831524
31,6,6_11947683,"GAJ",1,831524,17,96,831524
31,6,6_11947692,"GAJ",1,831524,18,96,831524
31,6,6_11947696,"GAJ",1,831524,18,96,831524
31,6,6_11947698,"GAJ",1,831524,18,96,831524
31,6,6_11947700,"GAJ",1,831524,18,96,831524
31,6,6_11947702,"GAJ",1,831524,18,96,831524
31,6,6_11947707,"GAJ",1,831524,19,96,831524
31,6,6_11947713,"GAJ",1,831524,19,96,831524
31,6,6_11947728,"GAJ",1,831524,20,96,831524
31,6,6_11947736,"GAJ",1,831524,20,96,831524
31,6,6_11947738,"GAJ",1,831524,20,96,831524
31,6,6_11947741,"GAJ",1,831524,14,96,831524
31,6,6_11947453,"TARCZYŃSKI ARENA (Królewiecka)",0,831527,4,96,831527
31,6,6_11947532,"TARCZYŃSKI ARENA (Królewiecka)",0,831527,8,96,831527
31,6,6_11947607,"TARCZYŃSKI ARENA (Królewiecka)",0,831527,12,96,831527
31,6,6_11947644,"TARCZYŃSKI ARENA (Królewiecka)",0,831527,15,96,831527
31,6,6_11947650,"TARCZYŃSKI ARENA (Królewiecka)",0,831527,16,96,831527
31,6,6_11947740,"TARCZYŃSKI ARENA (Królewiecka)",0,831527,14,96,831527
31,6,6_11947449,"mosty Mieszczańskie",1,831604,3,96,831604
32,3,3_11941767,"Zajezdnia BOREK",0,823733,7,96,823733
32,3,3_11941787,"Zajezdnia BOREK",0,823733,8,96,823733
32,3,3_11941808,"Zajezdnia BOREK",0,823733,9,96,823733
32,3,3_11941868,"Zajezdnia BOREK",0,823733,12,96,823733
32,3,3_11941626,"GAJ",1,823734,1,96,823734
32,3,3_11941729,"GAJ",1,823734,6,96,823734
32,3,3_11941750,"GAJ",1,823734,7,96,823734
32,3,3_11941768,"GAJ",1,823734,8,96,823734
32,3,3_11941628,"GAJ",1,827316,1,96,827316
32,3,3_11941689,"GAJ",1,827316,4,96,827316
32,3,3_11941709,"GAJ",1,827316,5,96,827316
32,3,3_11941731,"GAJ",1,827316,6,96,827316
32,3,3_11941752,"GAJ",1,827316,7,96,827316
32,3,3_11941754,"GAJ",1,827316,7,96,827316
32,3,3_11941756,"GAJ",1,827316,7,96,827316
32,3,3_11941758,"GAJ",1,827316,7,96,827316
32,3,3_11941760,"GAJ",1,827316,7,96,827316
32,3,3_11941762,"GAJ",1,827316,7,96,827316
32,3,3_11941764,"GAJ",1,827316,7,96,827316
32,3,3_11941766,"GAJ",1,827316,7,96,827316
32,3,3_11941770,"GAJ",1,827316,8,96,827316
32,3,3_11941772,"GAJ",1,827316,8,96,827316
32,3,3_11941774,"GAJ",1,827316,8,96,827316
32,3,3_11941776,"GAJ",1,827316,8,96,827316
32,3,3_11941778,"GAJ",1,827316,8,96,827316
32,3,3_11941780,"GAJ",1,827316,8,96,827316
32,3,3_11941782,"GAJ",1,827316,8,96,827316
32,3,3_11941784,"GAJ",1,827316,8,96,827316
32,3,3_11941786,"GAJ",1,827316,8,96,827316
32,3,3_11941791,"GAJ",1,827316,9,96,827316
32,3,3_11941793,"GAJ",1,827316,9,96,827316
32,3,3_11941795,"GAJ",1,827316,9,96,827316
32,3,3_11941797,"GAJ",1,827316,9,96,827316
32,3,3_11941799,"GAJ",1,827316,9,96,827316
32,3,3_11941801,"GAJ",1,827316,9,96,827316
32,3,3_11941803,"GAJ",1,827316,9,96,827316
32,3,3_11941805,"GAJ",1,827316,9,96,827316
32,3,3_11941807,"GAJ",1,827316,9,96,827316
32,3,3_11941812,"GAJ",1,827316,10,96,827316
32,3,3_11941814,"GAJ",1,827316,10,96,827316
32,3,3_11941816,"GAJ",1,827316,10,96,827316
32,3,3_11941818,"GAJ",1,827316,10,96,827316
32,3,3_11941820,"GAJ",1,827316,10,96,827316
32,3,3_11941822,"GAJ",1,827316,10,96,827316
32,3,3_11941824,"GAJ",1,827316,10,96,827316
32,3,3_11941826,"GAJ",1,827316,10,96,827316
32,3,3_11941832,"GAJ",1,827316,11,96,827316
32,3,3_11941834,"GAJ",1,827316,11,96,827316
32,3,3_11941836,"GAJ",1,827316,11,96,827316
32,3,3_11941838,"GAJ",1,827316,11,96,827316
32,3,3_11941840,"GAJ",1,827316,11,96,827316
32,3,3_11941842,"GAJ",1,827316,11,96,827316
32,3,3_11941844,"GAJ",1,827316,11,96,827316
32,3,3_11941846,"GAJ",1,827316,11,96,827316
32,3,3_11941853,"GAJ",1,827316,12,96,827316
32,3,3_11941855,"GAJ",1,827316,12,96,827316
32,3,3_11941857,"GAJ",1,827316,12,96,827316
32,3,3_11941859,"GAJ",1,827316,12,96,827316
32,3,3_11941861,"GAJ",1,827316,12,96,827316
32,3,3_11941863,"GAJ",1,827316,12,96,827316
32,3,3_11941865,"GAJ",1,827316,12,96,827316
32,3,3_11941867,"GAJ",1,827316,12,96,827316
32,3,3_11941688,"KOZANÓW (Dokerska)",0,828602,4,96,828602
32,3,3_11941708,"KOZANÓW (Dokerska)",0,828602,5,96,828602
32,3,3_11941627,"KOZANÓW (Dokerska)",0,829697,1,96,829697
32,3,3_11941730,"KOZANÓW (Dokerska)",0,829697,6,96,829697
32,3,3_11941751,"KOZANÓW (Dokerska)",0,829697,7,96,829697
32,3,3_11941753,"KOZANÓW (Dokerska)",0,829697,7,96,829697
32,3,3_11941755,"KOZANÓW (Dokerska)",0,829697,7,96,829697
32,3,3_11941757,"KOZANÓW (Dokerska)",0,829697,7,96,829697
32,3,3_11941759,"KOZANÓW (Dokerska)",0,829697,7,96,829697
32,3,3_11941761,"KOZANÓW (Dokerska)",0,829697,7,96,829697
32,3,3_11941763,"KOZANÓW (Dokerska)",0,829697,7,96,829697
32,3,3_11941765,"KOZANÓW (Dokerska)",0,829697,7,96,829697
32,3,3_11941769,"KOZANÓW (Dokerska)",0,829697,8,96,829697
32,3,3_11941771,"KOZANÓW (Dokerska)",0,829697,8,96,829697
32,3,3_11941773,"KOZANÓW (Dokerska)",0,829697,8,96,829697
32,3,3_11941775,"KOZANÓW (Dokerska)",0,829697,8,96,829697
32,3,3_11941777,"KOZANÓW (Dokerska)",0,829697,8,96,829697
32,3,3_11941779,"KOZANÓW (Dokerska)",0,829697,8,96,829697
32,3,3_11941781,"KOZANÓW (Dokerska)",0,829697,8,96,829697
32,3,3_11941783,"KOZANÓW (Dokerska)",0,829697,8,96,829697
32,3,3_11941785,"KOZANÓW (Dokerska)",0,829697,8,96,829697
32,3,3_11941790,"KOZANÓW (Dokerska)",0,829697,9,96,829697
32,3,3_11941792,"KOZANÓW (Dokerska)",0,829697,9,96,829697
32,3,3_11941794,"KOZANÓW (Dokerska)",0,829697,9,96,829697
32,3,3_11941796,"KOZANÓW (Dokerska)",0,829697,9,96,829697
32,3,3_11941798,"KOZANÓW (Dokerska)",0,829697,9,96,829697
32,3,3_11941800,"KOZANÓW (Dokerska)",0,829697,9,96,829697
32,3,3_11941802,"KOZANÓW (Dokerska)",0,829697,9,96,829697
32,3,3_11941804,"KOZANÓW (Dokerska)",0,829697,9,96,829697
32,3,3_11941806,"KOZANÓW (Dokerska)",0,829697,9,96,829697
32,3,3_11941811,"KOZANÓW (Dokerska)",0,829697,10,96,829697
32,3,3_11941813,"KOZANÓW (Dokerska)",0,829697,10,96,829697
32,3,3_11941815,"KOZANÓW (Dokerska)",0,829697,10,96,829697
32,3,3_11941817,"KOZANÓW (Dokerska)",0,829697,10,96,829697
32,3,3_11941819,"KOZANÓW (Dokerska)",0,829697,10,96,829697
32,3,3_11941821,"KOZANÓW (Dokerska)",0,829697,10,96,829697
32,3,3_11941823,"KOZANÓW (Dokerska)",0,829697,10,96,829697
32,3,3_11941825,"KOZANÓW (Dokerska)",0,829697,10,96,829697
32,3,3_11941827,"KOZANÓW (Dokerska)",0,829697,10,96,829697
32,3,3_11941831,"KOZANÓW (Dokerska)",0,829697,11,96,829697
32,3,3_11941833,"KOZANÓW (Dokerska)",0,829697,11,96,829697
32,3,3_11941835,"KOZANÓW (Dokerska)",0,829697,11,96,829697
32,3,3_11941837,"KOZANÓW (Dokerska)",0,829697,11,96,829697
32,3,3_11941839,"KOZANÓW (Dokerska)",0,829697,11,96,829697
32,3,3_11941841,"KOZANÓW (Dokerska)",0,829697,11,96,829697
32,3,3_11941843,"KOZANÓW (Dokerska)",0,829697,11,96,829697
32,3,3_11941845,"KOZANÓW (Dokerska)",0,829697,11,96,829697
32,3,3_11941847,"KOZANÓW (Dokerska)",0,829697,11,96,829697
32,3,3_11941852,"KOZANÓW (Dokerska)",0,829697,12,96,829697
32,3,3_11941854,"KOZANÓW (Dokerska)",0,829697,12,96,829697
32,3,3_11941856,"KOZANÓW (Dokerska)",0,829697,12,96,829697
32,3,3_11941858,"KOZANÓW (Dokerska)",0,829697,12,96,829697
32,3,3_11941860,"KOZANÓW (Dokerska)",0,829697,12,96,829697
32,3,3_11941862,"KOZANÓW (Dokerska)",0,829697,12,96,829697
32,3,3_11941864,"KOZANÓW (Dokerska)",0,829697,12,96,829697
32,3,3_11941866,"KOZANÓW (Dokerska)",0,829697,12,96,829697
32,3,3_11941828,"Zajezdnia BOREK",1,830761,10,96,830761
32,3,3_11941848,"Zajezdnia BOREK",1,830761,11,96,830761
32,4,4_11944236,"Zajezdnia BOREK",0,823733,7,96,823733
32,4,4_11944256,"Zajezdnia BOREK",0,823733,8,96,823733
32,4,4_11944277,"Zajezdnia BOREK",0,823733,9,96,823733
32,4,4_11944337,"Zajezdnia BOREK",0,823733,12,96,823733
32,4,4_11944095,"GAJ",1,823734,1,96,823734
32,4,4_11944198,"GAJ",1,823734,6,96,823734
32,4,4_11944219,"GAJ",1,823734,7,96,823734
32,4,4_11944237,"GAJ",1,823734,8,96,823734
32,4,4_11944097,"GAJ",1,827316,1,96,827316
32,4,4_11944158,"GAJ",1,827316,4,96,827316
32,4,4_11944178,"GAJ",1,827316,5,96,827316
32,4,4_11944200,"GAJ",1,827316,6,96,827316
32,4,4_11944221,"GAJ",1,827316,7,96,827316
32,4,4_11944223,"GAJ",1,827316,7,96,827316
32,4,4_11944225,"GAJ",1,827316,7,96,827316
32,4,4_11944227,"GAJ",1,827316,7,96,827316
32,4,4_11944229,"GAJ",1,827316,7,96,827316
32,4,4_11944231,"GAJ",1,827316,7,96,827316
32,4,4_11944233,"GAJ",1,827316,7,96,827316
32,4,4_11944235,"GAJ",1,827316,7,96,827316
32,4,4_11944239,"GAJ",1,827316,8,96,827316
32,4,4_11944241,"GAJ",1,827316,8,96,827316
32,4,4_11944243,"GAJ",1,827316,8,96,827316
32,4,4_11944245,"GAJ",1,827316,8,96,827316
32,4,4_11944247,"GAJ",1,827316,8,96,827316
32,4,4_11944249,"GAJ",1,827316,8,96,827316
32,4,4_11944251,"GAJ",1,827316,8,96,827316
32,4,4_11944253,"GAJ",1,827316,8,96,827316
32,4,4_11944255,"GAJ",1,827316,8,96,827316
32,4,4_11944260,"GAJ",1,827316,9,96,827316
32,4,4_11944262,"GAJ",1,827316,9,96,827316
32,4,4_11944264,"GAJ",1,827316,9,96,827316
32,4,4_11944266,"GAJ",1,827316,9,96,827316
32,4,4_11944268,"GAJ",1,827316,9,96,827316
32,4,4_11944270,"GAJ",1,827316,9,96,827316
32,4,4_11944272,"GAJ",1,827316,9,96,827316
32,4,4_11944274,"GAJ",1,827316,9,96,827316
32,4,4_11944276,"GAJ",1,827316,9,96,827316
32,4,4_11944281,"GAJ",1,827316,10,96,827316
32,4,4_11944283,"GAJ",1,827316,10,96,827316
32,4,4_11944285,"GAJ",1,827316,10,96,827316
32,4,4_11944287,"GAJ",1,827316,10,96,827316
32,4,4_11944289,"GAJ",1,827316,10,96,827316
32,4,4_11944291,"GAJ",1,827316,10,96,827316
32,4,4_11944293,"GAJ",1,827316,10,96,827316
32,4,4_11944295,"GAJ",1,827316,10,96,827316
32,4,4_11944301,"GAJ",1,827316,11,96,827316
32,4,4_11944303,"GAJ",1,827316,11,96,827316
32,4,4_11944305,"GAJ",1,827316,11,96,827316
32,4,4_11944307,"GAJ",1,827316,11,96,827316
32,4,4_11944309,"GAJ",1,827316,11,96,827316
32,4,4_11944311,"GAJ",1,827316,11,96,827316
32,4,4_11944313,"GAJ",1,827316,11,96,827316
32,4,4_11944315,"GAJ",1,827316,11,96,827316
32,4,4_11944322,"GAJ",1,827316,12,96,827316
32,4,4_11944324,"GAJ",1,827316,12,96,827316
32,4,4_11944326,"GAJ",1,827316,12,96,827316
32,4,4_11944328,"GAJ",1,827316,12,96,827316
32,4,4_11944330,"GAJ",1,827316,12,96,827316
32,4,4_11944332,"GAJ",1,827316,12,96,827316
32,4,4_11944334,"GAJ",1,827316,12,96,827316
32,4,4_11944336,"GAJ",1,827316,12,96,827316
32,4,4_11944157,"KOZANÓW (Dokerska)",0,828602,4,96,828602
32,4,4_11944177,"KOZANÓW (Dokerska)",0,828602,5,96,828602
32,4,4_11944096,"KOZANÓW (Dokerska)",0,829697,1,96,829697
32,4,4_11944199,"KOZANÓW (Dokerska)",0,829697,6,96,829697
32,4,4_11944220,"KOZANÓW (Dokerska)",0,829697,7,96,829697
32,4,4_11944222,"KOZANÓW (Dokerska)",0,829697,7,96,829697
32,4,4_11944224,"KOZANÓW (Dokerska)",0,829697,7,96,829697
32,4,4_11944226,"KOZANÓW (Dokerska)",0,829697,7,96,829697
32,4,4_11944228,"KOZANÓW (Dokerska)",0,829697,7,96,829697
32,4,4_11944230,"KOZANÓW (Dokerska)",0,829697,7,96,829697
32,4,4_11944232,"KOZANÓW (Dokerska)",0,829697,7,96,829697
32,4,4_11944234,"KOZANÓW (Dokerska)",0,829697,7,96,829697
32,4,4_11944238,"KOZANÓW (Dokerska)",0,829697,8,96,829697
32,4,4_11944240,"KOZANÓW (Dokerska)",0,829697,8,96,829697
32,4,4_11944242,"KOZANÓW (Dokerska)",0,829697,8,96,829697
32,4,4_11944244,"KOZANÓW (Dokerska)",0,829697,8,96,829697
32,4,4_11944246,"KOZANÓW (Dokerska)",0,829697,8,96,829697
32,4,4_11944248,"KOZANÓW (Dokerska)",0,829697,8,96,829697
32,4,4_11944250,"KOZANÓW (Dokerska)",0,829697,8,96,829697
32,4,4_11944252,"KOZANÓW (Dokerska)",0,829697,8,96,829697
32,4,4_11944254,"KOZANÓW (Dokerska)",0,829697,8,96,829697
32,4,4_11944259,"KOZANÓW (Dokerska)",0,829697,9,96,829697
32,4,4_11944261,"KOZANÓW (Dokerska)",0,829697,9,96,829697
32,4,4_11944263,"KOZANÓW (Dokerska)",0,829697,9,96,829697
32,4,4_11944265,"KOZANÓW (Dokerska)",0,829697,9,96,829697
32,4,4_11944267,"KOZANÓW (Dokerska)",0,829697,9,96,829697
32,4,4_11944269,"KOZANÓW (Dokerska)",0,829697,9,96,829697
32,4,4_11944271,"KOZANÓW (Dokerska)",0,829697,9,96,829697
32,4,4_11944273,"KOZANÓW (Dokerska)",0,829697,9,96,829697
32,4,4_11944275,"KOZANÓW (Dokerska)",0,829697,9,96,829697
32,4,4_11944280,"KOZANÓW (Dokerska)",0,829697,10,96,829697
32,4,4_11944282,"KOZANÓW (Dokerska)",0,829697,10,96,829697
32,4,4_11944284,"KOZANÓW (Dokerska)",0,829697,10,96,829697
32,4,4_11944286,"KOZANÓW (Dokerska)",0,829697,10,96,829697
32,4,4_11944288,"KOZANÓW (Dokerska)",0,829697,10,96,829697
32,4,4_11944290,"KOZANÓW (Dokerska)",0,829697,10,96,829697
32,4,4_11944292,"KOZANÓW (Dokerska)",0,829697,10,96,829697
32,4,4_11944294,"KOZANÓW (Dokerska)",0,829697,10,96,829697
32,4,4_11944296,"KOZANÓW (Dokerska)",0,829697,10,96,829697
32,4,4_11944300,"KOZANÓW (Dokerska)",0,829697,11,96,829697
32,4,4_11944302,"KOZANÓW (Dokerska)",0,829697,11,96,829697
32,4,4_11944304,"KOZANÓW (Dokerska)",0,829697,11,96,829697
32,4,4_11944306,"KOZANÓW (Dokerska)",0,829697,11,96,829697
32,4,4_11944308,"KOZANÓW (Dokerska)",0,829697,11,96,829697
32,4,4_11944310,"KOZANÓW (Dokerska)",0,829697,11,96,829697
